amount,payment_method,bank,hour,user_success_rate,success
209,2,0,14,0.9414204121368304,1
291,0,1,16,0.37528238336830566,0
1003,1,3,12,0.4357861484742038,0
961,2,0,6,0.9903888231068958,1
1183,0,1,8,0.3105158719665122,0
749,0,2,11,0.6557763787570463,1
4234,2,1,2,0.66127899505727,0
3711,1,4,22,0.48421306760204164,0
736,2,1,21,0.7641202163105625,1
1136,0,1,14,0.9614586344989096,1
4231,2,1,6,0.615149751669604,0
2248,1,0,22,0.8245936537808334,1
3965,0,3,0,0.7522491814900207,0
3257,1,1,13,0.6310593044792003,0
3687,2,1,18,0.33486860986224326,0
3394,2,4,15,0.8192248634700927,0
4361,1,4,9,0.554276012985024,0
2530,2,2,0,0.4571462818816946,0
1979,1,2,4,0.9637880548517193,1
4066,2,4,2,0.8414519386830133,0
3813,1,3,16,0.9735880771738554,0
4226,1,2,17,0.479351852515913,0
4206,0,3,20,0.8850553293045211,0
2111,0,4,18,0.7254049829833784,1
3473,1,2,21,0.9870525825122536,0
2243,2,1,21,0.9624218619295601,1
2600,2,4,17,0.9810776314598917,1
4681,2,2,15,0.9662373328379592,0
1389,1,3,1,0.3053626068233073,0
1547,1,3,14,0.8187597871054826,1
3299,1,2,12,0.4903541928467492,0
2043,1,3,12,0.7935189668867696,1
3283,0,2,15,0.986427840877736,0
3316,1,2,7,0.32755157348913116,0
3236,2,3,10,0.6968914827075453,0
3418,0,0,7,0.8144672106817386,0
2882,2,1,21,0.4773511475503648,0
1090,1,4,9,0.4575853559469997,0
2253,0,1,22,0.34224185378131666,0
325,1,4,0,0.3657439000176529,0
876,0,4,11,0.7597249375938531,1
2937,2,1,8,0.6536474333223656,1
787,1,2,4,0.32105055923736214,0
629,1,3,8,0.9787632311269361,1
3542,0,0,15,0.7592321086421635,0
2253,0,0,17,0.6608279983112058,1
1394,1,0,7,0.4909069656384963,0
1626,0,1,22,0.7606692193652522,1
4874,1,1,10,0.5549175040178989,0
2996,0,2,19,0.7917459138637426,1
3203,2,0,18,0.7778003442147349,0
2540,0,2,3,0.36492065658689055,0
4235,2,0,19,0.936482495817694,0
3902,0,1,9,0.6408819761211768,0
944,0,3,23,0.5750614572765878,0
546,1,3,12,0.9688235005401449,1
4015,0,3,19,0.6067464967778481,0
3209,0,3,13,0.8048546418321452,0
1334,2,4,20,0.7585955340748853,1
326,0,0,1,0.41559806865813964,0
4243,1,3,3,0.9937999416201959,0
3059,2,4,6,0.6245230256036206,0
1930,1,4,18,0.5763478006921159,0
3879,1,4,16,0.9437294449272611,0
286,1,2,15,0.670466835603977,1
2977,1,2,12,0.7935538733505185,1
2635,2,4,23,0.8923722330834076,1
2032,0,3,23,0.46484607700716285,0
3024,1,0,21,0.41862660963617065,0
948,2,1,22,0.34795476391370417,0
2132,1,2,17,0.9279933094722457,1
1352,0,3,20,0.44025696632020406,0
1981,2,3,11,0.5154278308450757,0
369,2,1,22,0.5000648482552658,0
1730,0,1,0,0.5132115912656764,0
4505,2,3,14,0.7676427887801028,0
3303,0,1,2,0.9678794911183768,0
1674,2,3,5,0.5306174051702782,0
2992,2,1,13,0.5853530082610878,0
1795,0,1,22,0.8398028888760278,1
3358,0,3,5,0.6026365609313801,0
3362,2,4,0,0.9482299375482333,0
1545,2,3,19,0.6522526355216516,1
319,0,0,5,0.5434143990345308,0
152,0,1,7,0.9801007386139886,1
1857,2,2,14,0.598047313244926,0
1766,2,1,13,0.4618224098316298,0
2885,2,0,15,0.424390570352673,0
819,0,2,19,0.9966269280798279,1
505,2,2,22,0.8270913851901944,1
2394,1,3,15,0.5860618582186266,0
171,0,4,18,0.878454339996533,1
2153,2,3,23,0.6827642906601394,1
1329,0,2,0,0.5221727015432907,0
1667,1,2,3,0.8203700661151716,1
3782,0,4,23,0.8221263172182063,0
3053,2,1,9,0.6501184604288944,0
4582,1,4,19,0.33161083824884746,0
798,1,3,17,0.35391574060156733,0
926,2,1,1,0.8521246353008898,1
448,2,3,3,0.8764334631917492,1
4008,2,4,14,0.7748028240040276,0
407,0,1,3,0.8873480027923781,1
3516,0,4,15,0.8036412292503283,0
2434,0,0,14,0.9278542343562413,1
4961,2,2,17,0.4052787908292962,0
4920,2,1,6,0.5714190698288114,0
2909,0,2,14,0.6248775557235734,1
3658,1,0,21,0.5083646563307495,0
4578,0,1,10,0.8077565137046108,0
3577,1,2,18,0.938707168882398,0
4720,2,2,7,0.5887375394884934,0
2786,2,1,23,0.9590793752185764,1
3085,0,2,0,0.6617382350008396,0
375,0,2,2,0.6657609387712358,1
2647,2,1,4,0.7201536784744296,1
2864,0,2,17,0.4878317455835277,0
436,2,2,11,0.5683523633945259,0
2073,2,3,11,0.6872662170198462,1
3079,1,3,20,0.9593880199012832,0
4676,0,0,18,0.7498848049186528,0
4068,2,3,8,0.5331815905220967,0
1010,0,3,10,0.30732800132155186,0
2096,1,0,16,0.987165954950934,1
3229,1,2,15,0.6450891904728768,0
4304,0,2,3,0.9569466108315396,0
3857,0,3,9,0.684541663684537,0
427,2,0,21,0.7238254021556021,1
1899,1,2,14,0.7983385791327804,1
414,1,4,18,0.5246830135650838,0
3645,1,1,2,0.7892887724725242,0
1234,0,1,20,0.6687543368959685,1
2846,2,1,22,0.7707359647077546,1
4976,0,3,4,0.885083282636888,0
1620,0,1,10,0.42896039119038876,0
255,0,1,23,0.7294856372350318,1
1824,2,4,4,0.3364779300268856,0
3443,0,2,6,0.3714805622643258,0
986,1,4,5,0.7722159650149109,1
3173,1,3,12,0.3496563562658236,0
2905,1,1,1,0.7167504458697816,1
821,2,2,18,0.4540088190559698,0
1012,0,1,10,0.5128593799582236,0
3457,2,1,19,0.39074555150319845,0
970,0,3,4,0.47406724032098746,0
4208,1,1,8,0.8749042493735295,0
597,0,0,5,0.7472148839245693,1
1856,0,2,16,0.9648318562989984,1
1217,0,2,18,0.3341213987476287,0
3509,2,0,22,0.854688398028848,0
2928,0,3,7,0.7893540282955971,1
1747,0,1,6,0.4826246136382752,0
3083,0,1,4,0.8104166919674092,0
242,2,2,14,0.8015839849402342,1
2861,2,3,9,0.6215416421411206,1
3535,2,3,23,0.7820477331975962,0
4760,0,3,15,0.6112066321105456,0
2531,1,1,8,0.5348819172405105,0
4612,1,3,6,0.6265436722358413,0
1948,1,0,10,0.9265906370449539,1
2796,0,4,8,0.5692086550021527,0
1817,1,3,16,0.5825817242196647,0
3172,1,4,8,0.7258822593354352,0
1167,1,1,2,0.8270996328035349,1
2886,0,3,21,0.8142346022178095,1
3891,1,2,7,0.3138591110827101,0
1388,1,1,18,0.7811907331131971,1
3971,0,0,19,0.6153878336692488,0
1906,2,0,15,0.6668629772881203,1
1604,1,4,6,0.6931643358600854,1
3408,2,4,6,0.8122037319757858,0
3051,1,2,19,0.881933088525819,0
171,0,2,12,0.7523826612425653,1
1790,2,0,2,0.6947350545642008,1
1444,2,3,11,0.5616384783688912,0
3403,2,0,23,0.39651475346236326,0
3213,2,0,7,0.9710043771514048,0
982,1,2,12,0.6232896046277152,1
4334,1,4,19,0.6963485711481753,0
2762,2,2,15,0.8257511976054919,1
1604,1,2,6,0.3478873394858804,0
2563,2,2,3,0.8985077063026119,1
2653,2,0,11,0.8579180203396852,1
832,0,3,16,0.8421000073368887,1
1848,2,0,0,0.31538789471408585,0
4024,1,1,16,0.66856319598729,0
523,2,2,1,0.33798785951270577,0
3578,0,2,5,0.6856108051931038,0
1691,1,1,11,0.8029138283788657,1
4585,0,2,10,0.385295175180896,0
4537,0,2,20,0.786418173834102,0
4809,2,2,10,0.6146729921897149,0
592,0,1,17,0.8680870514744738,1
291,0,0,7,0.6735122575662107,1
598,1,2,6,0.5352850750842542,0
1356,0,3,13,0.532394094396596,0
2068,2,1,15,0.9282405640053089,1
4422,2,4,11,0.6170101092095925,0
2286,2,1,8,0.5840277280234947,0
916,0,0,19,0.3279115356085409,0
3320,1,1,22,0.5550272235807812,0
1573,2,4,20,0.8947389384610973,1
1186,0,3,15,0.8326913595728263,1
4299,2,4,20,0.45463924195761984,0
1974,2,1,18,0.5891396362494522,0
970,1,4,15,0.43760577325722416,0
4863,2,1,8,0.9679517717842947,0
2142,1,3,12,0.718682514974875,1
372,0,3,4,0.8280483547839841,1
1129,2,0,21,0.7996660547737453,1
3318,0,3,18,0.9115825543730585,0
4169,0,2,9,0.9645294449818216,0
1151,0,4,6,0.3227123216430071,0
4133,2,4,8,0.9827108259299666,0
1673,1,1,13,0.9093797241741157,1
3290,2,3,14,0.5680631860886673,0
4488,0,0,12,0.8859484697899493,0
3897,1,0,9,0.8155905876316647,0
3389,0,0,13,0.8551800636827842,0
3847,1,2,20,0.45448372298733875,0
2205,2,3,22,0.7539945913549657,1
407,1,0,11,0.31814812600950354,0
3459,2,2,18,0.8937603927869942,0
3276,0,4,5,0.9657300807330522,0
1351,1,1,11,0.7634864084447015,1
2847,0,3,23,0.6588687572232015,1
1617,1,3,12,0.8080117625541499,1
1478,2,4,7,0.5284529017572318,0
4991,1,3,15,0.7384714570687765,0
2061,1,3,1,0.8032810575145108,1
4405,2,3,21,0.3998765470368313,0
2963,2,3,6,0.3980476038476146,0
2756,2,2,11,0.8012967244000149,1
2594,1,2,6,0.6022477459158471,1
4667,0,1,18,0.92244104892263,0
4105,1,3,13,0.5183572175097864,0
3663,1,4,8,0.3297015160740512,0
1022,0,0,17,0.7549132204620637,1
4332,2,1,10,0.7789674586218064,0
4562,1,0,15,0.6875141262850972,0
3059,0,0,18,0.7783328519862185,0
283,2,3,10,0.6666280411320764,1
3458,2,4,17,0.7848429712693319,0
1498,1,0,10,0.33075618458863615,0
2896,2,0,3,0.5578781591547151,0
636,2,1,17,0.4475718425675792,0
1373,0,4,18,0.3695282970281391,0
3067,0,4,12,0.4638648453162503,0
3149,2,0,3,0.4339174326222517,0
1196,0,4,9,0.9811919718531179,1
1405,2,1,21,0.5005821424029239,0
1015,1,1,4,0.46167127910301164,0
3181,0,1,2,0.884412154388295,0
4347,2,3,15,0.5933813520881872,0
1128,2,0,7,0.5950258139145164,0
2077,0,4,23,0.6105133264661062,1
3454,0,1,6,0.5915741542844302,0
2611,1,0,18,0.5285958184711939,0
370,2,0,13,0.5004376097883528,0
1286,1,3,14,0.9173717735398088,1
4655,1,4,16,0.4131951422947493,0
4300,1,4,20,0.4267436470460575,0
3864,0,1,0,0.7002033702975297,0
2498,1,1,5,0.5405610057639145,0
4629,0,0,22,0.595070555392919,0
4335,0,4,14,0.8645826255234781,0
4282,1,4,11,0.9325417422639737,0
1811,1,1,20,0.853387575689583,1
2330,2,2,19,0.46444978430352607,0
228,1,0,1,0.9859799027263352,1
1369,2,4,4,0.5542235505712672,0
3772,1,3,8,0.4183469428152291,0
1701,1,3,19,0.649647693827628,1
4865,1,2,13,0.8077000387444631,0
4070,1,1,17,0.3582896169156518,0
4344,2,1,21,0.7440008402347333,0
727,2,1,7,0.9006545463986173,1
3897,1,3,1,0.48324703788446133,0
2144,1,1,8,0.7851862485236951,1
3652,2,3,6,0.5799360409723084,0
2441,0,2,17,0.5898946001977071,0
3314,0,0,15,0.49656982184623893,0
349,0,4,20,0.7370756575079267,1
3025,2,2,4,0.5526994771211082,0
1074,2,3,22,0.8816321024231049,1
1425,0,2,14,0.9740337961346714,1
1083,0,4,4,0.9545613760286471,1
988,1,0,10,0.414189861095092,0
3037,2,4,21,0.30993320999632534,0
2217,2,3,13,0.6069278387855104,1
2772,0,4,18,0.8102185953705305,1
1426,0,2,2,0.9842186878344727,1
570,2,1,23,0.8483956111004738,1
2087,1,2,9,0.7063845253069279,1
190,0,3,5,0.3184470385606832,0
629,2,0,2,0.8778784840551481,1
4856,2,4,1,0.42400152375044775,0
4159,1,0,12,0.33892455993075327,0
4934,1,3,17,0.895251193147985,0
2873,0,4,1,0.6963756075104048,1
1786,0,2,14,0.3899861185023145,0
291,0,2,4,0.5705798642218567,0
2086,2,3,14,0.3598791670578943,0
3723,0,4,20,0.7466075648494613,0
2285,2,2,16,0.4976990864398723,0
4540,0,3,1,0.9062658919557622,0
1108,1,3,17,0.5504572201737843,0
3883,1,0,14,0.6462437041139424,0
4398,2,2,19,0.3444663782541826,0
4768,1,4,22,0.4929148316507789,0
4387,2,2,2,0.7737370901834182,0
2152,2,2,4,0.8153839374443481,1
3408,1,2,10,0.46997529850786357,0
1816,2,3,8,0.6526740691044954,1
410,1,1,4,0.8722717736431536,1
4638,0,1,0,0.5659371126226886,0
1360,0,0,13,0.39363988714975245,0
4032,1,2,4,0.6023092727287285,0
3368,1,1,7,0.7204400658024218,0
684,1,0,20,0.30517896973466563,0
2899,1,3,13,0.5439972546765102,0
459,0,2,15,0.7252050746266152,1
2966,2,4,5,0.9663383650312691,1
2111,2,3,7,0.5859841127329652,0
4106,0,0,1,0.4140805858355284,0
1725,2,3,18,0.6739533685767973,1
2864,0,4,8,0.5000266527697763,0
990,2,3,4,0.45034557952034876,0
831,1,0,4,0.7132822813196433,1
4061,1,4,18,0.9411184740354841,0
4801,1,4,3,0.8846569430375,0
2604,0,3,15,0.4276047772083647,0
714,0,4,15,0.8361156208448994,1
3906,2,3,15,0.46090804406135844,0
1819,2,2,6,0.5034908824852534,0
4869,2,4,17,0.9440360548184421,0
1687,0,3,23,0.9377351054996397,1
1711,2,2,20,0.41804153518161363,0
996,1,4,0,0.344934299146437,0
377,2,2,2,0.5051826722658641,0
4747,1,4,20,0.7072425418444379,0
1736,0,0,7,0.9138241744714282,1
2258,1,0,0,0.3831861722303438,0
2532,1,3,6,0.5904709515417637,0
4004,1,1,6,0.49022485070436794,0
4956,0,0,7,0.31045027706521233,0
3362,0,1,18,0.8519123825550989,0
1549,0,2,16,0.8692989492173739,1
4600,0,2,10,0.4548603432427215,0
1332,2,1,14,0.40586817502825756,0
4217,0,3,8,0.401192597535538,0
777,1,4,16,0.6247630328350011,1
2758,0,1,10,0.4725469112050389,0
2128,2,1,5,0.6579489497419506,1
3858,2,1,8,0.5693962160062878,0
4724,2,1,17,0.4476232134306939,0
2137,1,1,19,0.8258342526901199,1
2749,0,3,1,0.40525472323507594,0
756,0,0,3,0.859231620374306,1
265,0,4,17,0.6930124685832045,1
4691,1,0,0,0.8824259998735109,0
689,1,1,10,0.3033313280489335,0
4624,2,0,2,0.824431963324838,0
2921,2,3,7,0.3360609152757807,0
4358,0,2,4,0.9650691033264744,0
1362,1,0,19,0.7919176418733744,1
171,1,4,20,0.5241206034349506,0
3616,0,3,21,0.5238953449920247,0
4850,0,2,21,0.9030446658030375,0
3680,2,3,4,0.9319880899168611,0
368,2,1,10,0.9241012967271205,1
1876,2,2,11,0.8661182047964293,1
2562,0,4,21,0.873322414585461,1
1368,0,2,8,0.7009375320142917,1
1115,2,4,20,0.3197617370643477,0
2822,2,1,12,0.36074129744129646,0
1183,1,4,21,0.75468727458434,1
4201,1,3,19,0.5808156122289189,0
506,2,0,2,0.6971167415891102,1
3176,2,3,12,0.4617543358354901,0
1085,1,3,21,0.7545920215502343,1
3703,2,2,10,0.46998068093533846,0
4585,1,1,10,0.6225689585827479,0
809,1,0,20,0.6351039297138273,1
2718,1,4,19,0.4243677608874114,0
4949,0,2,20,0.9133454084713477,0
1511,0,1,6,0.668074739391184,1
4721,2,0,16,0.906748644556842,0
1585,1,3,15,0.4837749868471468,0
3050,0,1,13,0.4206351618276984,0
4751,2,1,0,0.31261165333409074,0
3034,2,1,10,0.36570526180855506,0
4214,2,3,12,0.4032294234206283,0
4770,2,4,0,0.3551988936645787,0
1103,2,2,1,0.9278155065995313,1
2566,1,4,8,0.9380068155592347,1
2566,2,0,12,0.9561538705925308,1
2038,1,2,4,0.9719025856029682,1
2039,0,0,8,0.6442845035139568,1
1735,2,3,12,0.6710172457774651,1
1798,0,4,4,0.39158130000148667,0
4627,1,1,14,0.39593642642644067,0
2191,1,2,6,0.8409295070592473,1
1995,0,1,13,0.8990103588992184,1
4340,2,0,15,0.8493001014417645,0
3498,2,1,5,0.8842031054964672,0
1173,0,1,1,0.49359922079980983,0
2502,0,3,15,0.6262460490231149,1
4995,0,3,18,0.6214395683767708,0
3312,2,4,4,0.996698382199211,0
4137,2,0,3,0.964424614081036,0
1251,2,3,13,0.7189402744982043,1
2545,0,3,5,0.39658119319848534,0
2056,2,4,7,0.481017227041474,0
4658,1,2,23,0.554633088487215,0
4007,0,4,2,0.9112481617854007,0
907,2,1,3,0.41944271994436433,0
286,0,1,0,0.45382284163967357,0
4927,1,3,1,0.5445692841688788,0
4624,1,3,12,0.9488371320573683,0
1407,0,4,8,0.652668463543471,1
2384,0,4,11,0.7527852256182741,1
4966,1,0,9,0.5710563135491249,0
857,0,1,9,0.4319654777759267,0
4331,1,4,17,0.4559603761859361,0
4987,1,2,11,0.8618698542211154,0
3954,2,0,21,0.9254374268238867,0
4366,0,4,15,0.6451529591252014,0
2306,0,3,22,0.5498961692214795,0
3658,2,4,5,0.8654845955690835,0
1680,1,3,23,0.7711663425566495,1
1061,0,3,23,0.3286117842399432,0
3947,2,1,20,0.5455186292179675,0
3675,2,1,23,0.7775210847652292,0
975,0,4,9,0.701575874203684,1
2518,2,4,14,0.9846471161923558,1
4298,1,2,8,0.9062807647577034,0
1101,2,0,23,0.3418168840118827,0
3484,1,0,1,0.8080383109706524,0
4166,1,4,17,0.5354286286313346,0
2945,0,1,11,0.7774578921601625,1
1581,2,2,2,0.7320572102639773,1
3401,1,0,6,0.6521351814027887,0
757,1,4,8,0.8970646880376885,1
2880,2,1,7,0.7960829021002174,1
522,1,1,5,0.9226885801514044,1
3781,2,1,0,0.4971226243721345,0
4366,0,3,13,0.5436892672162215,0
2810,1,1,15,0.7353659448673282,1
552,1,4,15,0.976525106153215,1
2497,2,2,3,0.5601074695360269,0
2075,2,4,5,0.3226055550472438,0
1757,2,1,14,0.6121215687953696,1
2641,2,2,21,0.6807506937703162,1
3175,1,0,7,0.8606911860896802,0
3264,0,0,0,0.8100203359976472,0
3066,0,4,12,0.9752638765028352,0
2153,0,2,17,0.8478779323895262,1
387,0,4,17,0.5090399059475179,0
3317,2,2,12,0.7489662176861187,0
3954,1,2,21,0.7705688353775866,0
1547,1,4,13,0.998614360374366,1
707,1,2,10,0.3971165378587443,0
4652,2,1,6,0.4339278518833197,0
1864,1,2,17,0.4088595508060823,0
1325,2,2,20,0.7123420799161746,1
1335,1,4,21,0.39471075056381405,0
1129,0,0,3,0.7592053962331748,1
2771,2,3,16,0.8626418356049532,1
4062,1,2,18,0.6029550469448023,0
4642,0,3,13,0.6924795573226249,0
3277,0,2,9,0.9389054583039036,0
3822,0,4,5,0.6986961423042508,0
1575,2,4,17,0.44602388642440716,0
2996,2,2,3,0.5402356589103533,0
908,1,4,10,0.670892062337628,1
1078,0,4,12,0.4084283798427094,0
2563,1,2,7,0.7287638847498085,1
825,1,0,9,0.9994722643188179,1
2601,0,2,22,0.756774475458675,1
3462,1,0,10,0.5606878008101088,0
1316,2,4,2,0.5322225441767438,0
4151,1,0,14,0.9521223258250926,0
2297,0,4,7,0.910060003405059,1
2906,2,0,19,0.6306510341391371,1
878,2,0,17,0.5473901951501989,0
1072,1,2,20,0.7973249985175167,1
2910,1,0,0,0.5201517328879979,0
2223,2,4,23,0.3835822625767783,0
698,1,2,7,0.5171065486110684,0
3441,0,0,2,0.6040071874820413,0
324,1,2,0,0.4787879631878957,0
940,1,3,19,0.45176960808640604,0
1914,2,2,15,0.30429811386528843,0
4909,1,3,8,0.7415899469828326,0
1206,1,3,16,0.7301142596212832,1
224,1,2,15,0.4316176664395097,0
3346,0,4,22,0.9605550502678288,0
3031,1,4,5,0.5866996312633306,0
4225,0,4,22,0.31783560350341455,0
3071,0,1,6,0.4538403420853905,0
2117,0,3,23,0.7844472389898363,1
2515,0,2,15,0.44113392916741667,0
4690,2,4,7,0.3377387212132393,0
3196,0,4,9,0.732394354976271,0
1709,1,2,13,0.6628483534159281,1
817,0,3,10,0.8328860852689173,1
3661,1,2,1,0.840841971980899,0
1116,0,1,11,0.9719546776514101,1
3665,2,1,19,0.3399122808129771,0
4801,0,2,19,0.32729259387275983,0
4570,0,3,12,0.9910379336193624,0
2060,2,4,14,0.7513935143878676,1
1148,0,1,11,0.8007593777672999,1
1457,1,1,12,0.3675374138146179,0
3526,0,3,7,0.34886888359383583,0
215,0,1,15,0.4121775157550397,0
2195,0,1,2,0.5990369219582287,0
1901,2,3,12,0.37712332791308295,0
2246,0,2,11,0.6124336183085796,1
1720,0,4,18,0.6930751321709356,1
4880,1,4,1,0.30023307751957556,0
3050,0,1,0,0.3799719415543842,0
3892,0,4,7,0.5626366342375151,0
3041,0,2,8,0.3373308548877601,0
1077,0,1,7,0.39347028131849804,0
3166,1,4,20,0.4622574733191681,0
883,1,0,16,0.6007209899173529,1
340,2,0,8,0.8003860385556965,1
1653,0,0,5,0.3928820282780921,0
4678,2,0,14,0.8165710003365325,0
1112,2,0,22,0.8985425108020546,1
286,0,1,23,0.7560351368196633,1
1981,1,3,12,0.33060798679945846,0
4686,1,3,20,0.608457580849209,0
530,0,1,21,0.7620462011434499,1
338,0,1,11,0.9849591942251186,1
2445,1,2,12,0.9662658716484696,1
175,0,3,6,0.576992208107943,0
1456,0,0,22,0.7311517505575648,1
2430,0,1,17,0.9235706031531095,1
4786,1,0,13,0.8817323731633375,0
2002,2,3,10,0.6355952838789247,1
4113,2,4,13,0.48286893162413635,0
4770,0,4,16,0.39596996275918306,0
2159,1,1,23,0.6415861085582815,1
240,0,2,20,0.8059921127403025,1
1889,1,0,1,0.9788387992513861,1
3726,0,1,18,0.9032704333761621,0
116,1,2,15,0.44296866867371315,0
4448,1,0,21,0.8038446887757289,0
564,2,3,9,0.5023708777009013,0
4571,0,4,21,0.7784308161035174,0
1927,2,2,7,0.7660638223225408,1
3128,2,0,20,0.490701422047879,0
619,1,1,4,0.4640720341521005,0
189,0,0,6,0.3727564338122481,0
4915,1,1,12,0.33537774576323864,0
2951,1,4,15,0.9009157411995297,1
2943,1,4,4,0.3348945762445292,0
4825,0,0,15,0.3621188165675798,0
1984,0,0,14,0.4671964247577399,0
4271,1,1,8,0.9213608299235931,0
1025,0,1,21,0.5330582522955339,0
3834,1,2,22,0.4342596902196145,0
1069,0,2,11,0.8008888470565665,1
1194,0,2,7,0.52334882840808,0
3295,2,0,12,0.5333566466533374,0
1504,1,2,4,0.8172836171569753,1
3464,2,0,13,0.4761569709258141,0
4390,2,4,15,0.9277320333939378,0
4082,1,3,10,0.6929951745988416,0
4423,1,4,19,0.6764821978206899,0
4113,0,0,11,0.4853265645463467,0
4656,1,0,14,0.8845660380909479,0
4813,2,3,23,0.700924685610051,0
3192,2,1,11,0.40886158353365815,0
4259,1,1,8,0.4444087660713338,0
2174,2,1,0,0.6277791361744505,1
384,0,2,2,0.845749275691472,1
1287,2,1,11,0.9575066915318722,1
4069,0,2,19,0.7644490412638627,0
3065,2,2,12,0.6543002746908086,0
4419,0,1,22,0.47551238425841724,0
883,0,1,5,0.7710075723190246,1
1049,1,3,9,0.987567829097455,1
4039,0,3,9,0.6333557328774645,0
144,1,2,15,0.41349931522292677,0
1910,2,3,0,0.372338407017925,0
4666,2,2,15,0.488479327819287,0
2181,2,0,3,0.6986094133148704,1
3598,0,2,5,0.9627637107639302,0
929,2,2,18,0.5094155581449027,0
2009,2,3,1,0.5137738199601231,0
2681,1,0,17,0.6368257613785346,1
791,1,4,9,0.9429796345694321,1
4119,2,4,3,0.5933385354123624,0
1031,2,4,0,0.4562605743026532,0
3506,0,0,14,0.41419164048723994,0
247,0,1,9,0.6199107584907371,1
1132,2,0,17,0.8604742050111047,1
1411,1,3,15,0.5039466833070727,0
487,2,2,12,0.65876584746145,1
3221,0,2,14,0.7221057906957843,0
1973,1,3,1,0.6153292881605281,1
3688,1,3,19,0.4341831689473026,0
1015,0,2,3,0.9452219745543988,1
1978,2,1,0,0.6958144646641388,1
3848,2,1,6,0.8103940687397198,0
377,2,1,22,0.745230103806553,1
2077,0,3,10,0.9986336152093016,1
1959,1,2,9,0.6194170941070591,1
3136,0,2,0,0.5974806613093654,0
3471,2,2,10,0.5520979062630044,0
4813,0,0,23,0.5531399215381838,0
2282,1,0,9,0.4930391475020657,0
4775,0,4,13,0.9864410876025829,0
1270,2,0,13,0.9095474240113384,1
589,1,1,6,0.5216711034700513,0
2625,0,1,22,0.5136603312548849,0
1282,0,1,10,0.37247379102953837,0
4579,1,1,21,0.913921602356645,0
4358,1,4,3,0.5602362355786242,0
2588,2,1,23,0.7008307745015894,1
1976,1,3,1,0.9302644102166517,1
2562,2,3,6,0.585670453931944,0
1730,0,3,18,0.8648076303959893,1
387,2,0,13,0.60119993837413,1
4382,0,2,18,0.7906586573124268,0
2007,1,4,6,0.6018290850345267,1
1261,0,3,11,0.5749313941882848,0
229,1,3,2,0.9934964676933355,1
2463,0,1,14,0.7286448894025025,1
243,0,3,4,0.5571738271360854,0
115,0,1,7,0.4804736339607725,0
344,0,1,13,0.32783645916073145,0
1026,2,2,3,0.7945964381741089,1
3278,0,0,6,0.5605101997366834,0
2276,2,1,6,0.8748779146451353,1
986,1,1,17,0.5547079224356231,0
440,1,2,13,0.5613304346975212,0
2151,2,1,7,0.8454267044847292,1
3498,1,4,11,0.6426266597268576,0
4050,1,0,9,0.919426339420975,0
405,0,4,13,0.7130950296931864,1
1007,0,3,8,0.4684513694600635,0
2754,0,0,5,0.6977902980100235,1
3892,2,3,4,0.3028011731542914,0
4142,2,1,0,0.5186781623031034,0
1471,1,2,0,0.44556663834846744,0
420,0,4,19,0.7579314989220542,1
4754,2,3,16,0.39522700844986347,0
4159,2,1,10,0.5030682127330312,0
1231,0,4,11,0.5319159880263767,0
2678,2,4,2,0.3023052602047194,0
4142,0,3,5,0.33273659777698356,0
3467,1,1,10,0.5177882895842658,0
917,1,2,12,0.45564951723433855,0
111,1,3,10,0.3818347170306089,0
294,0,4,7,0.40791315944777057,0
2637,2,4,9,0.8848758729660604,1
2942,1,0,1,0.7783237028588919,1
2329,1,1,23,0.6388822717011549,1
3109,1,0,13,0.9362123433658527,0
4851,2,2,15,0.32068695365913297,0
2177,2,3,16,0.5414544551606737,0
3967,0,4,10,0.8763686022528412,0
4973,1,1,1,0.7398022962097249,0
543,2,4,23,0.9871812041443908,1
397,0,0,22,0.9611604463017465,1
944,1,0,4,0.41895974375248857,0
1115,2,3,15,0.98039089803697,1
1484,2,1,15,0.9618743501818507,1
1497,0,1,1,0.5615276615515776,0
653,1,3,15,0.9880162041822669,1
2450,1,0,4,0.3250909066271925,0
4616,2,0,7,0.7625253884393086,0
1369,1,0,19,0.4863034629850861,0
1360,0,4,13,0.3906241676167237,0
284,2,2,9,0.7042744474606926,1
4663,2,0,22,0.514445215729636,0
2510,0,2,1,0.7667777406678056,1
4531,2,2,2,0.6779867364800942,0
2309,1,1,17,0.5748125806360616,0
3772,1,3,20,0.42727551292042854,0
4783,2,4,1,0.7208751382305236,0
1981,0,2,20,0.8804614406328861,1
4396,0,4,8,0.7200031279564969,0
621,1,1,1,0.72736578904158,1
1987,0,0,6,0.6582861549034378,1
2652,2,2,6,0.5717680821298041,0
3909,2,3,13,0.6202206291434823,0
4983,1,1,4,0.9926792299840574,0
4255,1,4,7,0.824767951473703,0
4773,1,0,22,0.6013916247859961,0
4516,0,4,21,0.6201074799681643,0
3579,2,3,17,0.6497424054248195,0
1509,2,2,5,0.761519936065169,1
1794,2,3,13,0.6261707639508602,1
4764,1,4,17,0.7803253829074703,0
626,2,4,16,0.5304314646534934,0
2760,0,3,8,0.5874477424147868,0
2272,0,3,12,0.904837187292693,1
379,2,3,15,0.5302339582910798,0
3064,1,0,20,0.9751057132225012,0
4077,2,4,9,0.42075346288942506,0
2769,0,1,9,0.46917587099502084,0
2993,0,0,3,0.6245758255284355,1
